trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
50125111,06:08:00,06:08:00,0501TML,5,,,
50125111,06:10:00,06:10:00,0501WIL,6,,,
50125111,06:12:00,06:12:00,0501AMR,7,,,
50125111,06:14:00,06:14:00,0501DME,8,,,
50125111,06:16:00,06:16:00,0501UCH,9,,,
50125111,06:18:00,06:18:00,0511LGT,10,,,
50125111,06:20:00,06:20:00,0511BRK,11,,,
50125111,06:22:00,06:22:00,0500LGS,12,,,
50125111,06:24:00,06:24:00,0511OPR,13,,,
50125111,06:26:00,06:26:00,0501LGC,14,,,
50125111,06:28:00,06:28:00,0501WCK,15,,,
50125111,06:30:00,06:30:00,0501BMS,16,,,
50125111,06:32:00,06:32:00,0501NNP,17,,,
50125111,06:34:00,06:34:00,0511CUE,18,,,
50125111,06:36:00,06:36:00,0511TOL,19,,,
50125111,06:38:00,06:38:00,0501MRG,20,,,
50125111,06:40:00,06:40:00,0501BDS,21,,,
50125111,06:42:00,06:42:00,0501MKR,22,,,
50125111,06:44:00,06:44:00,0511MMU,23,,,
50125111,06:46:00,06:46:00,0501HCC,24,,,
50125111,06:48:00,06:48:00,0501NIB,25,,,
50125111,06:50:00,06:50:00,0511MSL,26,,,
50125111,06:52:00,06:52:00,0501RNG,27,,,
50125111,06:54:00,06:54:00,0511KOB,28,,,
50125111,06:56:00,06:56:00,0501STM,29,,,
50125111,06:58:00,06:58:00,0501ONM,30,,,
50125111,07:00:00,07:00:00,0501RNP,31,,,
50125111,07:02:00,07:02:00,0501KNL,32,,,
50125111,07:04:00,07:04:00,0511TUS,33,,,
50125111,07:06:00,07:06:00,0513KWR,34,,,
50125110,06:00:00,06:00:00,0510TKY,1,,,
50125110,06:02:00,06:02:00,0500NTU,2,,,
50125110,06:04:00,06:04:00,0510NST,3,,,
50125110,06:06:00,06:06:00,0500BAR,4,,,
50125110,06:08:00,06:08:00,0500MGT,5,,,
50125110,06:10:00,06:10:00,0510KOB,6,,,
50125110,06:12:00,06:12:00,0500RNG,7,,,
50125110,06:14:00,06:14:00,0510MSL,8,,,
50125110,06:16:00,06:16:00,0500MMU,9,,,
50125110,06:18:00,06:18:00,0510BKM,10,,,
50125110,06:20:00,06:20:00,0510SBR,11,,,
50125110,06:22:00,06:22:00,0500BDS,12,,,
50125110,06:24:00,06:24:00,0500CAM,13,,,
50125110,06:26:00,06:26:00,0500SWR,14,,,
50125110,06:28:00,06:28:00,0510PKP,15,,,
50125110,06:30:00,06:30:00,0500CUE,16,,,
50125110,06:32:00,06:32:00,0500CON,17,,,
50125110,06:34:00,06:34:00,0500BMS,18,,,
50125110,06:36:00,06:36:00,0500HST,19,,,
50125110,06:38:00,06:38:00,0500ORP,20,,,
50125110,06:40:00,06:40:00,0510BRC,21,,,
50125110,06:42:00,06:42:00,0510LGT,22,,,
50125110,06:44:00,06:44:00,0510HQS,23,,,
50125110,06:46:00,06:46:00,0510KAS,24,,,
50125110,06:48:00,06:48:00,0510CAN,25,,,
50125110,06:50:00,06:50:00,0510AMR,26,,,
50125110,06:52:00,06:52:00,0510LGP,27,,,
50125110,06:54:00,06:54:00,0510WIL,28,,,
50125110,06:56:00,06:56:00,0510TML,29,,,
50125110,06:58:00,06:58:00,0510MFL,30,,,
50125110,07:00:00,07:00:00,0510NYS,31,,,
50125110,07:02:00,07:02:00,0510AGP,32,,,
50125110,07:04:00,07:04:00,0512RLW,33,,,
50126211,06:00:00,06:00:00,0513KWR,1,,,
50126211,06:02:00,06:02:00,0501WMN,2,,,
50126211,06:04:00,06:04:00,0501OLR,3,,,
50126211,06:06:00,06:06:00,0501LSR,4,,,
50126211,06:08:00,06:08:00,0501EXC,5,,,
50126211,06:10:00,06:10:00,0501ACA,6,,,
50126211,06:12:00,06:12:00,0501ADV,7,,,
50126211,06:14:00,06:14:00,0501NKO,8,,,
50126211,06:16:00,06:16:00,0501PCE,9,,,
50126211,06:18:00,06:18:00,0501RIM,10,,,
50126211,06:20:00,06:20:00,0501NLP,11,,,
50126211,06:22:00,06:22:00,0501KSG,12,,,
50126211,06:24:00,06:24:00,0501KMT,13,,,
50126211,06:26:00,06:26:00,0501KIS,14,,,
50126211,06:28:00,06:28:00,0513TER,15,,,
50126210,06:00:00,06:00:00,0510KSM,1,,,
50126210,06:02:00,06:02:00,0500KSR,2,,,
50126210,06:04:00,06:04:00,0500TRN,3,,,
50126210,06:06:00,06:06:00,0500GCG,4,,,
50126210,06:08:00,06:08:00,0500KJI,5,,,
50126210,06:10:00,06:10:00,0500KHN,6,,,
50126210,06:12:00,06:12:00,0500HSM,7,,,
50126210,06:14:00,06:14:00,0500NYT,8,,,
50126210,06:16:00,06:16:00,0500NLP,9,,,
50126210,06:18:00,06:18:00,0500KRT,10,,,
50126210,06:20:00,06:20:00,0500MSR,11,,,
50126210,06:22:00,06:22:00,0500RMP,12,,,
50126210,06:24:00,06:24:00,0500NGA,13,,,
50126210,06:26:00,06:26:00,0500KMR,14,,,
50126210,06:28:00,06:28:00,0500KAN,15,,,
50126210,06:30:00,06:30:00,0500FLT,16,,,
50126210,06:32:00,06:32:00,0500WTH,17,,,
50126210,06:34:00,06:34:00,0500BRM,18,,,
50126210,06:36:00,06:36:00,0500ACA,19,,,
50126210,06:38:00,06:38:00,0500MGC,20,,,
50126210,06:40:00,06:40:00,0500EXC,21,,,
50126210,06:42:00,06:42:00,0500KKM,22,,,
50126210,06:44:00,06:44:00,0500BPS,23,,,
50126210,06:46:00,06:46:00,0500CLX,24,,,
50126210,06:48:00,06:48:00,0500MLN,25,,,
50126210,06:50:00,06:50:00,0500PLC,26,,,
50126210,06:52:00,06:52:00,0500OLR,27,,,
50126210,06:54:00,06:54:00,0500FTM,28,,,
50126210,06:56:00,06:56:00,0500NBW,29,,,
50126210,06:58:00,06:58:00,0513KWR,30,,,
50126111,06:00:00,06:00:00,0512RLW,1,,,
50126111,06:02:00,06:02:00,0501KBL,2,,,
50126111,06:04:00,06:04:00,0511NYS,3,,,
50126111,06:06:00,06:06:00,0511MAD,4,,,
50126111,06:08:00,06:08:00,0501TML,5,,,
50126111,06:10:00,06:10:00,0501WIL,6,,,
50126111,06:12:00,06:12:00,0501AMR,7,,,
50126111,06:14:00,06:14:00,0501DME,8,,,
50126111,06:16:00,06:16:00,0501UCH,9,,,
50126111,06:18:00,06:18:00,0511LGT,10,,,
50126111,06:20:00,06:20:00,0511BRK,11,,,
50126111,06:22:00,06:22:00,0500LGS,12,,,
50126111,06:24:00,06:24:00,0511OPR,13,,,
50126111,06:26:00,06:26:00,0501LGC,14,,,
50126111,06:28:00,06:28:00,0501WCK,15,,,
50126111,06:30:00,06:30:00,0501BMS,16,,,
50126111,06:32:00,06:32:00,0501NNP,17,,,
50126111,06:34:00,06:34:00,0511CUE,18,,,
50126111,06:36:00,06:36:00,0511TOL,19,,,
50126111,06:38:00,06:38:00,0501MRG,20,,,
50126111,06:40:00,06:40:00,0501BDS,21,,,
50126111,06:42:00,06:42:00,0501MKR,22,,,
50126111,06:44:00,06:44:00,0511MMU,23,,,
50126111,06:46:00,06:46:00,0501HCC,24,,,
50126111,06:48:00,06:48:00,0501NIB,25,,,
50126111,06:50:00,06:50:00,0511MSL,26,,,
50126111,06:52:00,06:52:00,0501RNG,27,,,
50126111,06:54:00,06:54:00,0511KOB,28,,,
50126111,06:56:00,06:56:00,0501STM,29,,,
50126111,06:58:00,06:58:00,0501ONM,30,,,
50126111,07:00:00,07:00:00,0501RNP,31,,,
50126111,07:02:00,07:02:00,0501KNL,32,,,
50126111,07:04:00,07:04:00,0511TUS,33,,,
50126111,07:06:00,07:06:00,0513KWR,34,,,
50126111,07:08:00,07:08:00,0501WMN,35,,,
50126111,07:10:00,07:10:00,0501OLR,36,,,
50126111,07:12:00,07:12:00,0501LSR,37,,,
50126111,07:14:00,07:14:00,0501EXC,38,,,
50126111,07:16:00,07:16:00,0501ACA,39,,,
50126111,07:18:00,07:18:00,0501ADV,40,,,
